history_id,station_name,province,lon,lat,elev (m),HDD (degC-day),Tmean (degC),Tmax (degC),Tmin (degC)
7133,LES BUISSONS,QC,-68.3833,49.1167,15,5657.355556,3.886461142,20.93333333,-16.55
7135,LES EBOULEMENTS,QC,-70.25,47.5,267,5631.963636,2.400705934,22.65,-25.025
7149,NATASHQUAN A,QC,-61.8167,50.1833,11,6136.582353,1.273874452,18.58095238,-25.92380952
7151,NOTRE DAME DES MONTS,QC,-70.4167,47.6667,267,5694.5,2.238271884,23.7,-26.60833333
7153,PENTECOTE,QC,-67.1667,49.7333,15,5969.254545,1.907208333,19.8,-24.68
7154,PETITE RIV ST FRANCOIS,QC,-70.5667,47.3167,15,4870.754545,4.956818545,22.57777778,-19.26111111
7163,RIVIERE ETERNITE,QC,-70.4,48.25,256,5971.3,1.729699571,24.22222222,-28.54444444
7165,SACRE COEUR,QC,-69.8667,48.25,122,5776.6875,2.166488248,22.18888889,-26.87777778
7166,STE ANNE DE BEAUPRE,QC,-70.9167,47.0333,76,5135.02,4.033613445,24.60909091,-24.79090909
7171,ST JEAN (IO),QC,-70.9167,46.9167,31,4919.755556,4.630960854,25.16,-23.77
7173,STE ROSE DU NORD,QC,-70.5333,48.4,205,5845.857143,3.026219726,23.79333333,-30.23333333
7174,ST SIMEON,QC,-69.8667,47.85,15,5411.207143,3.309388972,23.3,-23.90625
7176,ST URBAIN,QC,-70.55,47.5667,91,5312.990909,3.745275243,22.45294118,-22.40588235
7177,SEPT-ILES A,QC,-66.2667,50.2167,55,6202.347368,0.835266919,19.905,-26.84
7182,TADOUSSAC,QC,-69.7,48.15,70,5476.975,2.998700217,19.4,-21.56666667
7183,TETE A LA BALEINE,QC,-59.3167,50.7,9,6283.258333,0.516356493,17.91538462,-27.27692308
7190,ILE AUX COUDRES,QC,-70.3833,47.3833,15,5032.530769,4.477895045,21.28235294,-19.64117647
7198,ST HILARION,QC,-70.4,47.6,412,5798.777778,2.554147737,21.86363636,-26.91818182
7199,SAULT AU MOUTON,QC,-69.25,48.55,47,5599.045455,2.570472441,22.16153846,-25.98461538
7208,AMQUI,QC,-67.45,48.5167,183,5924.621429,2.07888274,23.89333333,-26.84
7226,BAIE DES SABLES,QC,-67.8333,48.7,99,5524.877778,3.475518818,21.47857143,-22.17142857
7230,CAP DES ROSIERS,QC,-64.2,48.85,15,5385.183333,3.695682025,22.38461538,-21.07692308
7232,CAPLAN,QC,-65.6833,48.1,23,5226.015385,3.956604603,21.08421053,-20.01052632
7233,CAP MADELEINE,QC,-65.3167,49.2333,2,5553.455556,2.697767956,21.6,-22.93
7235,CAP SEIZE,QC,-66.4,49.0167,229,5910.058333,1.673698147,23.51666667,-26.48333333
7237,CAUSAPSCAL,QC,-67.2333,48.3667,168,5934.677778,2.672514775,23.54166667,-26.53333333
7248,GASPE A,QC,-64.4781,48.7769,34,5408.7,3.204637628,23.85806452,-22.4
7257,HONFLEUR,QC,-70.85,46.6833,175,5355.84,3.674608488,24.92307692,-26.71538462
7261,LAC HUMQUI,QC,-67.5667,48.2833,236,5845.438095,2.575560878,24.3952381,-27.25238095
7262,LAMARTINE,QC,-70.35,47.0333,63,5084.3625,4.221095335,24.13333333,-24.65555556
7264,LA POCATIERE CDA,QC,-70.0333,47.35,31,5186.1,3.803668293,24.82307692,-24.19230769
7269,MATANE,QC,-67.4667,48.85,30,5510.154545,2.735095553,22.46153846,-21.66153846
7273,MONT-JOLI A,QC,-68.2167,48.6,52,5248.975,3.689162147,23.81333333,-22.53
7277,MONT LOUIS,QC,-65.7333,49.2333,15,5437.577778,3.072825846,22.72727273,-23.6
7278,MONTMAGNY,QC,-70.5833,46.9667,15,5051.53125,4.538779095,25.46111111,-22.67777778
7279,MURDOCHVILLE,QC,-65.5167,48.95,575,6017.52,1.904181818,23.63333333,-26.05833333
7284,NOTRE DAME DU LAC,QC,-68.8,47.6,320,5523.375,3.148728814,22.765,-23.985
7285,NOTRE DAME DU ROSAIRE,QC,-70.4,46.8333,373,5491.488889,3.165847385,24.38,-26.61
7286,NOUVELLE,QC,-66.3,48.1,7,5325.2875,3.655888369,21.515,-21.2
7301,RIMOUSKI,QC,-68.5167,48.45,36,5229.208333,4.536634383,25.03333333,-23.725
7303,RIVIERE BLEUE,QC,-69.0333,47.4333,213,5620.55,2.802100727,19.4,-23.85
7308,ST ALEXIS DE MATAPEDIA,QC,-67.0667,47.9833,274,5900.992857,2.136728697,21.49444444,-25.27222222
7309,STE ANNE DES MONTS,QC,-66.4667,49.1333,15,5502.123529,3.089957609,22.11578947,-21.64736842
7311,ST ARSENE,QC,-69.3833,47.95,76,5425.611765,3.407886666,22.42727273,-22.05
7312,ST BRUNO KAMOURASKA,QC,-69.7833,47.45,198,5564.4875,2.971228448,19.99166667,-23.025
7313,ST CAMILLE,QC,-70.2167,46.4833,396,5612.529412,3.324324964,23.85555556,-27.69444444
7314,ST CHARLES GARNIER,QC,-68.05,48.3333,323,5837.68,2.139448124,24.07272727,-26.45454545
7315,ST CLEMENT,QC,-69.1,47.9167,259,5798.273333,2.378389831,22.37894737,-25.24210526
7317,ST DAMASE DES AULNAIES,QC,-70.1333,47.2,274,5498.59,2.815862688,23.41818182,-26.39090909
7319,ST ELEUTHERE,QC,-69.2833,47.4833,290,5598.322222,2.644503311,24.37,-26.55
7320,ST ELZEAR DE BONAVENTURE,QC,-65.35,48.1833,229,5714.666667,2.378050094,18.34166667,-24.11666667
7321,ST GABRIEL,QC,-68.15,48.4833,259,5592.6,2.660666225,24.57692308,-25.18461538
7322,STE GERMAINE,QC,-70.4667,46.4167,511,5563.66875,3.179089814,23.94705882,-27.40588235
7323,ST GUY,QC,-68.8167,48.05,320,5851.253846,2.226535699,21.44705882,-23.86470588
7325,ST JEAN DE CHERBOURG,QC,-67.1167,48.8833,351,6011.164706,2.027965368,23.29473684,-26.03684211
7326,STE LUCIE,QC,-70.0167,46.7333,373,5644.95625,2.866866628,24.52352941,-27.35294118
7327,ST MALACHIE,QC,-70.8167,46.55,221,5431.672727,3.087227002,24.84166667,-27.35
7329,SAINT MICHEL,QC,-70.8833,46.8667,69,5134.676923,4.661068397,24.98666667,-24.76666667
7331,ST PAMPHILE,QC,-69.7833,46.9667,388,5522.206667,3.118859865,22.96315789,-25.24736842
7333,STE PERPETUE,QC,-69.9333,47.05,411,5691.55,2.534831122,21.21111111,-26.11111111
7334,ST PHILEMON,QC,-70.4167,46.6667,450,5667.575,2.447349366,21.77,-27.5
7336,ST RENE DE MATANE,QC,-67.3833,48.6833,61,5628.7,2.870578691,19.01818182,-23.97272727
7337,STE ROSE DU DEGELIS,QC,-68.6333,47.5667,151,5531.05625,3.102092785,22.47619048,-23.96190476
7339,SQUATECK,QC,-68.7,47.8833,198,5508.975,2.934264036,22.12222222,-25.76666667
7340,TRINITE DES MONTS,QC,-68.4833,48.1333,262,5785.493333,2.65816497,21.91578947,-24.06315789
7341,TROIS PISTOLES,QC,-69.1167,48.15,58,5320.01875,3.708229059,23.27142857,-20.82380952
7343,VAL D ESPOIR,QC,-64.3833,48.5167,91,5915.325,1.687164612,21.4,-24.92222222
7346,ILES DE LA MADELEINE A,QC,-61.7833,47.4167,11,4560.252381,5.652685828,21.024,-16.24
7350,LADRIERE,QC,-68.7833,48.25,148,5685.4,2.650877963,23.94705882,-23.29411765
7357,BAGOTVILLE A,QC,-71,48.3333,159,5567.144118,2.991858379,24.23611111,-27.73611111
7361,BONNARD,QC,-71.05,50.7333,506,7182.566667,-1.499417415,21.99333333,-33.22666667
7381,HEMON,QC,-72.6,49.0667,183,6404.416667,0.758944583,21.9,-33.12857143
7385,LAC BOUCHETTE,QC,-72.1667,48.2167,358,6004.006667,2.310520914,24.33333333,-30.76666667
7390,LAC STE CROIX,QC,-71.75,48.4167,152,5818.831579,2.951225949,25.71052632,-29.79473684
7401,NORMANDIN CDA,QC,-72.5333,48.85,137,6224.32,1.097638604,24.43636364,-32.33636364
7410,ROBERVAL A,QC,-72.2667,48.5167,179,5639.028571,2.733324571,24.59354839,-28.70645161
7414,ST AMBROISE,QC,-71.3333,48.5667,122,6101.966667,2.315614829,24.45625,-32.78125
7418,ST LEON DE LABRECQUE,QC,-71.5167,48.6667,131,6102.7875,1.501089918,19.3,-32.4
7419,ST PRIME,QC,-72.4167,48.6167,122,5841.875,2.730312304,26.08235294,-31.41764706
7420,SHIPSHAW,QC,-71.2167,48.45,23,5608.89,3.042448885,25.29090909,-29.56363636
7442,GRANDE ANSE,QC,-72.9333,47.1,119,5402.516667,3.796768356,24.36428571,-28.36428571
7445,LA TUQUE,QC,-72.7833,47.4,152,5508.176923,3.613320377,22.44705882,-26.01176471
7455,ST MICHEL DES SAINTS,QC,-73.9167,46.6833,351,5610.492308,3.338197158,24.18,-28.75333333
7461,BARRAGE ANGLIERS,QC,-79.2358,47.5519,267,5510.98125,3.639169209,25.3875,-29.54375
7462,BARRAGE TEMISCAMINGUE,QC,-79.1011,46.7097,181,4998.986667,5.024824729,23.26111111,-24.90555556
7463,BELLETERRE,QC,-78.7,47.3833,322,5983.871429,1.95570214,21.88333333,-27.57777778
7467,KIPAWA LANIEL,QC,-79.2667,47.05,280,5658.58,3.555085888,24.34285714,-21.99285714
7471,MANNEVILLE,QC,-78.4833,48.55,311,6483.35,0.091137083,22.21818182,-32.25454545
7473,MONT BRUN,QC,-78.7333,48.4167,305,6336.909524,1.754402091,23.92,-32.704
7478,RAPIDE DES JOACHIMS,QC,-77.7,46.2,137,4990.307692,5.249870981,25.85714286,-26.46428571
7482,REMIGNY,QC,-79.2333,47.7167,290,5891.3,2.184271698,22.48571429,-28.2047619
7483,RIVIERE KINOJEVIS,QC,-78.8667,48.2167,290,6012.97,1.447296099,23.90909091,-31.58181818
7490,VILLE MARIE,QC,-79.4333,47.35,213,5578.492857,3.131710179,24.7,-28.89411765
7492,LATULIPE,QC,-79.0167,47.4333,274,5891.925,2.21741403,19.23,-29.52
7496,AMOS,QC,-78.1333,48.5667,310,6161.74375,1.678866892,24.81176471,-31.22941176
7497,BARRAUTE,QC,-77.65,48.3667,305,6171.422222,1.346391993,24.13,-31.27
7504,CHAPAIS 2,QC,-74.85,49.7833,396,6601.733333,0.149926858,21.765,-30.235
7508,CHIBOUGAMAU CHAPAIS A,QC,-74.5333,49.7667,387,6592.271429,0.281689198,21.61764706,-31.28823529
7524,JOUTEL,QC,-78.3,49.4667,290,6657.807143,-0.078963093,24.14,-33.26
7530,LA GRANDE RIVIERE A,QC,-77.7,53.6333,195,7425.119231,-2.333878932,22.90967742,-33.43225806
7540,LEBEL SUR QUEVILLON,QC,-76.9667,49.05,305,6271.04,1.103569666,22.68333333,-30.86666667
7571,VAL ST GILLES,QC,-79.1333,48.9833,290,6609.846154,0.144904105,22.12222222,-32.11111111
7583,LAC BERRY,QC,-78.2833,48.8,305,6320.508333,0.921285538,25,-33.03846154
7592,LOUVICOURT,QC,-77.3833,48.0667,320,6130.022222,1.017268098,23.73,-31.18
7596,INUKJUAK UA,QC,-78.0833,58.4667,24,9045.92,-7.049583129,14.475,-35.55833333
7601,KUUJJUARAPIK A,QC,-77.75,55.2833,12,7809.807692,-3.672094283,21.2862069,-34.44137931
7627,KUUJJUAQ A,QC,-68.4167,58.1,40,8306.236667,-4.901243977,19.12121212,-35.70909091
7638,SCHEFFERVILLE A,QC,-66.8167,54.8,522,8335.807143,-4.541335535,20.94375,-36.09375
7645,ACADIA FOREST EXP ST,NB,-66.3633,45.9903,54,4793.052174,5.31959836,25.00434783,-22.56521739
7648,AROOSTOOK,NB,-67.7156,46.7122,80,5063.8,4.686705044,24.25,-25.09166667
7655,BATHURST,NB,-65.65,47.6167,5,5050.69,4.350599896,26.38181818,-22.81818182
7656,BATHURST A,NB,-65.7483,47.6292,59,4908.729412,5.131997255,25.86190476,-22
7659,BEECHWOOD,NB,-67.6667,46.5333,91,4978.727273,4.51756781,24.60769231,-25.30769231
7663,BERTRAND,NB,-65.0667,47.75,23,4829.915,5.259071677,25.80952381,-21.01428571
7666,BON ACCORD,NB,-67.5845,46.6508,450,5342.917647,3.999745935,24.43157895,-24.86315789
7669,BUCTOUCHE,NB,-64.7167,46.5167,11,4805.76875,5.463580344,26.28333333,-21.3
7681,CHARLO A,NB,-66.3333,47.9833,40,5307.094444,3.443086686,22.9,-23.33333333
7686,MIRAMICHI A,NB,-65.4678,47.0095,33,4929.89,5.076303599,26.38181818,-22.21363636
7693,COLESON COVE,NB,-66.2,45.15,31,4452.307143,5.701656754,20.68666667,-18.54666667
7698,DOAKTOWN,NB,-66.1403,46.5525,57,4890.020833,5.037350859,25.94814815,-23.07777778
7707,FREDERICTON A,NB,-66.5279,45.8721,21,4677.045833,5.651212611,24.44642857,-21.14285714
7715,GAGETOWN 2,NB,-66.15,45.7833,34,4428.109524,6.474170568,25.27407407,-20.52592593
7726,HARCOURT,NB,-65.2667,46.5,40,4934.105,4.689840491,25.09090909,-22.76363636
7731,HAUT SHIPPAGAN,NB,-64.7667,47.75,6,4919.515789,4.974406671,23.85416667,-20.23333333
7737,HOYT BLISSVILLE,NB,-66.5667,45.6,15,4572.411111,5.696444256,24.81052632,-22.36315789
7738,JUNIPER,NB,-67.1667,46.55,259,5243.611111,4.13723683,23.72,-25.045
7739,KEDGWICK,NB,-67.35,47.65,274,5878.325,2.319395901,23.87,-27.57
7746,KOUCHIBOUGUAC CS,NB,-65.0167,46.7833,21,4604.8125,5.989705671,25.95555556,-19.42222222
7753,MACTAQUAC PROV PARK,NB,-66.8986,45.9544,110,4824.958333,5.767626639,25.3,-22.27692308
7756,MAPLETON,NB,-67.2333,46.1833,168,5098.826316,4.450390995,24.4047619,-23.96666667
7760,MCGRAW BROOK,NB,-66.1167,46.8167,53,5164.146154,4.346615202,25.90714286,-24.97142857
7765,MONCTON,NB,-64.7903,46.1014,12,4545.565,6.424971952,25.52916667,-20.80416667
7766,MONCTON A,NB,-64.6838,46.1053,71,4690.140741,5.416508114,24.32,-21.25
7769,MOUNT CARLETON,NB,-66.9333,47.4167,265,5573.55,2.978473963,24.67368421,-26.65789474
7773,NAUWIGEWAUK,NB,-65.9,45.4667,66,4495.2,5.994469436,22.82727273,-20.10909091
7774,NEPISIGUIT FALLS,NB,-65.7833,47.4,106,5140.5,4.180649236,24.18571429,-23.2
7776,NICTAU,NB,-67.15,47.2333,170,5490.935294,3.035928228,23.96111111,-25.93333333
7779,OROMOCTO,NB,-66.4667,45.8333,46,4639.233333,5.610363479,25.25454545,-22.52727273
7780,PARKINDALE,NB,-65.0667,45.8667,153,4604.955556,6.255915929,25.79545455,-20.87272727
7781,PENNFIELD,NB,-66.7333,45.1,23,4690.08,5.142192777,20.67142857,-19.33333333
7792,POINT LEPREAU CS,NB,-66.4492,45.0731,6,4286.525,6.490936388,19.93333333,-17.82666667
7796,REXTON,NB,-64.8667,46.6667,5,4699.79,5.870834161,25.975,-21.275
7802,ROYAL ROAD,NB,-66.7167,46.05,116,5034.818182,4.148636806,22.825,-23.46666667
7805,SACKVILLE,NB,-64.3833,45.85,46,4589.465,5.456348884,21.30952381,-20.16190476
7814,SAINT JOHN A,NB,-65.8856,45.3181,109,4659.562963,5.40454329,22.45,-20.15714286
7821,ST LEONARD A,NB,-67.8319,47.1578,242,5217.95,3.937405174,24.88148148,-25.12222222
7834,SUSSEX,NB,-65.5333,45.7167,21,4442.764,6.252868233,24.388,-21.072
7842,TURTLE CREEK,NB,-64.9,46,46,4677.276923,5.657471447,25.46875,-21.58125
7846,UPSALQUITCH LAKE,NB,-66.4153,47.4556,625,5818.926667,2.486315593,22.34736842,-25.6
7852,WOLFE LAKE CS,NB,-65.15,45.6667,305,4767.86,5.135759121,23.69230769,-21.88461538
7853,WOODSTOCK,NB,-67.5536,46.1703,153,4800.717391,5.250974407,25.1037037,-24.02222222
7860,COLES ISLAND,NB,-65.8167,45.9167,15,4564.273333,5.78964156,23.27,-20.885
7862,SEAL COVE,NB,-66.8333,44.65,20,4453.2,5.827744434,18.92142857,-15.87857143
7880,BADDECK,NS,-60.75,46.1,8,4379.388889,6.227993944,23.26842105,-17.28421053
7900,BRIDGEWATER,NS,-64.55,44.4,27,4126.133333,7.270756708,24.74285714,-16.03928571
7913,CHARLESVILLE,NS,-65.7833,43.5833,3,3999.084615,7.204268435,18.8125,-11.23125
7917,CHETICAMP,NS,-60.95,46.65,11,4367.50625,6.254367142,24.53529412,-17.32941176
7921,CLARENCE,NS,-65.1667,44.9167,52,4284.655556,6.483081716,23.5,-17.4
7926,COLLEGEVILLE,NS,-62.0167,45.4833,76,4520.73,6.259489917,24.684,-18.48
7930,DAYTON,NS,-66.1,43.8667,9,3964.711111,7.272769679,21.64444444,-13.27777778
7931,DEBERT,NS,-63.4167,45.4167,38,4442.794118,5.988000585,24.06470588,-19.3
7934,DEMING,NS,-61.1778,45.2164,16,4361.7,6.312102284,20.80384615,-15.11923077
7945,FARMINGTON,NS,-64.6667,44.6333,152,4181.393333,7.030690104,24.69,-17.11
7953,GREENWOOD A,NS,-64.9167,44.9833,28,4049.002941,7.351477486,24.91714286,-16.23714286
7957,HALIFAX CITADEL,NS,-63.5833,44.65,70,3919.288235,7.459001637,23.43888889,-15.9
7976,JACKSON,NS,-63.8333,45.5833,91,4605.855,5.705433342,23.80952381,-21.37142857
7978,KEJIMKUJIK PARK,NS,-65.2,44.4333,127,4355.92,6.505475005,24.3,-18.05833333
7979,KEJIMKUJIK 1,NS,-65.2031,44.4031,125,3942.8,7.649493685,23.48,-15.70666667
7982,KENTVILLE CDA,NS,-64.4833,45.0667,49,4130.835714,6.983493862,25.32666667,-17.71333333
7993,LIVERPOOL BIG FALLS,NS,-64.9333,44.1333,50,3941.772222,7.922463343,24.70555556,-15.67777778
7994,LIVERPOOL MILTON,NS,-64.7667,44.0833,29,4007.208333,7.539044154,25.125,-15.83333333
7998,LOUISBOURG,NS,-60,45.9,46,4519.309091,5.866551383,21.8,-14.248
8000,LOWER MEAGHERS GRANT,NS,-63.2333,44.9167,41,4345.436364,6.159085497,23.30833333,-18.48333333
8011,MALAY FALLS,NS,-62.4833,44.9833,40,4561.144444,6.156699936,23.31111111,-18.95555556
8023,MIDDLEBORO,NS,-63.5667,45.7667,31,4455.566667,6.207430919,25.56666667,-20.00952381
8025,MIDDLE MUSQUODOBOIT,NS,-63.1,45.0667,48,4341.3625,6.55505459,23.65714286,-17.73571429
8029,MILL VILLAGE,NS,-64.6667,44.1833,15,4149.74,6.921747169,24.63636364,-17.25454545
8031,MOUNT UNIACKE,NS,-63.8333,44.9,159,4468.983333,6.150706052,23.985,-16.79
8032,NAPPAN CDA,NS,-64.25,45.7667,20,4470.97,6.052826214,23.53636364,-19.90909091
8052,PARRSBORO,NS,-64.3333,45.4,24,4364.194737,6.311773333,22.23,-18.41
8060,POCKWOCK LAKE,NS,-63.8333,44.7667,165,4274.842105,6.785998148,23.11363636,-16.81363636
8062,POINT ACONI,NS,-60.3333,46.3167,12,4112.04,6.794445171,25.05,-14.18571429
8066,PORT HAWKESBURY A,NS,-61.3833,45.65,115,4601.97,5.993076333,23.775,-17.53333333
8072,PUGWASH,NS,-63.6553,45.8433,5,4273.817647,7.155143837,25.84736842,-19.42631579
8080,SABLE ISLAND,NS,-60.0094,43.9322,5,3773.315385,8.027029303,20.92,-8.66
8088,SALMON HOLE,NS,-64.0333,44.9333,84,4280.054545,7.054467058,25.08,-17.68666667
8091,SANDY COVE NRC,NS,-63.5667,44.4667,10,4391.98,6.296557353,21.00833333,-15.69166667
8095,SHEARWATER A,NS,-63.5,44.6333,44,4101.095,6.980792614,23.68,-16.18
8108,SPRINGFIELD,NS,-64.85,44.6667,167,4210.490476,6.797655854,24.76818182,-17.24090909
8119,SUMMERVILLE,NS,-64.1833,45.1167,38,4172.035294,6.968459719,23.72222222,-15.91666667
8122,SYDNEY A,NS,-60.0481,46.1667,62,4464.72069,6.104876732,24.55483871,-16.52258065
8126,TATAMAGOUCHE,NS,-63.2333,45.6833,18,4388.925,6.733073622,25.47777778,-20.26666667
8133,TRURO,NS,-63.2667,45.3667,40,4474.215385,6.023306828,23.975,-19
8138,UPPER STEWIACKE,NS,-63,45.2167,23,4415.522222,6.176187135,23.72631579,-19.41578947
8140,WATERVILLE CAMBRIDGE,NS,-64.65,45.05,31,4023.694118,7.490452423,25.89117647,-16.56176471
8148,WESTPHAL,NS,-63.5167,44.6833,68,4225.275,6.51497996,23.68461538,-17.39230769
8150,WEYMOUTH FALLS,NS,-65.95,44.4,11,3994.508333,7.367642579,23.06153846,-14.06153846
8157,WINDSOR MARTOCK,NS,-64.1667,44.9333,38,4022.5,7.342723005,25.47826087,-16.74782609
8159,WRECK COVE BROOK,NS,-60.45,46.5333,76,4595.473333,6.069093466,24.72222222,-17.30555556
8164,YARMOUTH A,NS,-66.0886,43.8308,43,3962.974074,7.191604915,20.76896552,-12.83793103
8167,ALBANY,PE,-63.5833,46.2667,34,4756.8625,4.997630332,21.93,-20.03
8168,ALBERTON,PE,-64.0167,46.85,3,4669.685714,5.543598184,24.3,-18.81875
8170,ALLISTON,PE,-62.6,46.0667,61,4157.353333,6.857288351,24.42352941,-18.00588235
8173,BANGOR,PE,-62.6833,46.35,37,4717.875,5.207304973,23.3,-19.88
8177,CHARLOTTETOWN A,PE,-63.1286,46.2886,49,4587.591667,5.774759526,24.53703704,-19.90740741
8179,CHARLOTTETOWN CDA,PE,-63.1333,46.25,23,4546.04,5.566508938,24.27272727,-20.1
8183,EAST BALTIC,PE,-62.1667,46.4333,61,4624.911111,5.4787997,23.51052632,-18.67894737
8186,ELMWOOD,PE,-63.3333,46.25,67,4424.793333,6.291254753,24.08125,-19.61875
8193,MONTICELLO,PE,-62.4667,46.4667,32,4573.005263,5.779538341,24.465,-18.915
8196,NEW GLASGOW,PE,-63.3503,46.4089,6,4568.548148,6.036522286,24.05666667,-19.84333333
8198,LONG RIVER,PE,-63.55,46.5,18,4640.794444,5.519064656,24.11578947,-20.13157895
8208,STANHOPE,PE,-63.0831,46.4164,3,4484.138462,6.225853062,25.44444444,-19.12777778
8212,SUMMERSIDE A,PE,-63.8317,46.4389,20,4621.62,5.574202128,22.47692308,-19.53076923
8213,TIGNISH,PE,-64.0667,46.95,23,4776.036364,4.998975947,24.925,-20.39166667
8223,ARGENTIA (AUT),NL,-53.9933,47.2939,19,4230.24,5.952801418,19.97,-9.77
8224,ARNOLDS COVE,NL,-54,47.75,15,4836.475,4.652970186,18.4,-15.98888889
8229,BAIE VERTE,NL,-56.1833,49.9833,110,5626.5,2.490405739,23.50833333,-21.025
8235,BLACK DUCK,NL,-58.3667,48.5667,35,4946.781818,3.856798867,20.3375,-18.4
8236,BOAT HARBOUR,NL,-54.8428,47.4306,15,4657.590476,5.478212226,21,-14.625
8237,BONAVISTA,NL,-53.1142,48.6672,26,4928.692308,4.709698382,20.9125,-14.9
8239,BOTWOOD,NL,-55.35,49.15,15,5066.923077,4.134915804,23.65,-20.29285714
8240,BRANCH,NL,-53.9681,46.8831,12,4601.016667,5.317353097,19.52631579,-12.15263158
8242,BUCHANS,NL,-56.8667,48.8167,270,5246.77,3.964877351,22.83913043,-19.72608696
8245,BUCHANS JUNCTION,NL,-56.4667,48.85,161,5547.9375,2.896466974,21.43333333,-23.68888889
8247,BURGEO,NL,-57.6167,47.6167,11,5100.527273,3.943466899,19.32727273,-17.51818182
8251,BURNT POND,NL,-57.3333,48.1667,299,5854.126667,2.473149681,18.89444444,-23.21666667
8254,BUTLERVILLE,NL,-53.3161,47.5792,16,4518.14375,6.122112383,22.3047619,-13.82857143
8257,CAPPAHAYDEN,NL,-52.95,46.8667,15,4824.917647,4.730462948,19.82777778,-14.81666667
8259,CARMANVILLE,NL,-54.2667,49.4,4,4937.621053,4.511075269,23.36,-17.855
8263,CHARLESTON,NL,-53.6667,48.3833,13,4840.458333,4.532560834,23.12,-18.06666667
8265,CLARENVILLE,NL,-53.9639,48.3633,67,4757.3,5.002156151,21.82083333,-15.49583333
8267,COLINET,NL,-53.55,47.2167,27,4780.311111,4.792068876,19.04,-16.67
8270,COME BY CHANCE,NL,-54,47.8,34,4877.25,4.510718661,19.33571429,-16.99285714
8271,COMFORT COVE,NL,-54.8833,49.2667,99,5430.836364,3.14973306,23.36666667,-20.76666667
8274,CORMACK,NL,-57.4,49.3167,154,5371.310714,3.240515029,21.92903226,-20.35806452
8276,CORNER BROOK,NL,-57.9167,48.9333,152,4732.141667,5.079556991,22.07058824,-15.34117647
8277,CORNER BROOK,NL,-57.95,48.95,5,4666.22069,5.309203835,23.465625,-16.540625
8279,COW HEAD,NL,-57.7889,49.9117,15,5137.164706,4.243356868,19.13333333,-17.7952381
8280,DANIELS HARBOUR,NL,-57.5811,50.2364,19,5427.666667,3.339767603,19.42941176,-19.37647059
8282,DEER LAKE,NL,-57.4333,49.1667,11,5066.215,4.684447826,21.84285714,-20.1047619
8283,DEER LAKE A,NL,-57.4,49.2167,22,5208.964286,3.757709251,22.76206897,-20.85517241
8293,EXPLOITS DAM,NL,-56.6,48.7667,154,5335.4,3.370206207,22.26153846,-20.76153846
8296,FLOWERS COVE,NL,-56.6833,51.3333,9,6216.938462,1.600181159,17.28095238,-21.15238095
8298,FOGO,NL,-54.3,49.7167,12,5102.383333,4.176459627,21.25384615,-16.48461538
8302,GALLANTS,NL,-58.2333,48.7,143,5248.227273,3.870733954,21.26538462,-18.63076923
8304,GAMBO,NL,-54.2144,48.7825,17,4830.638462,4.864840859,21.19090909,-17
8309,GARNISH,NL,-55.3608,47.2297,11,4586.12,5.204801698,18.74583333,-12.15
8311,GLENWOOD,NL,-54.85,48.9833,97,4958.066667,4.646075152,23.4,-17.86153846
8313,GOOBIES,NL,-53.9653,47.9492,72,5076.616667,4.535508595,20.9375,-17.8125
8315,DOYLES,NL,-59.25,47.85,13,4708.205263,5.394022346,21.60454545,-16.33636364
8317,GRAND FALLS,NL,-55.6667,48.9333,60,5063.52,4.463266413,23.61818182,-18.98181818
8324,HARBOUR BRETON,NL,-55.8333,47.4667,30,4643.776471,5.469619945,19.175,-13.78
8325,HARBOUR DEEP,NL,-56.5167,50.3667,11,5776.911111,2.570888158,22,-20.80909091
8327,HARBOUR GRACE,NL,-53.2,47.6833,7,4609.018182,5.314420804,21.50833333,-15.05833333
8332,HOLYROOD,NL,-53.1233,47.3819,134,4441.688889,6.388331366,23.16428571,-12.28571429
8333,HOLYROOD GEN STN,NL,-53.1,47.45,6,4305.025,6.492799134,22.91666667,-12.47222222
8337,INDIAN BAY B.B.,NL,-53.8756,49.0389,1,4952.786667,4.630355631,21.845,-17.12
8338,ISLE AUX MORTS,NL,-58.9667,47.5833,5,4907.083333,4.564972286,19.37727273,-14.6
8343,LAMALINE,NL,-55.1333,46.8667,3,4928.18,4.673719958,17.49333333,-12.33333333
8344,LA SCIE,NL,-55.6667,49.9167,194,5517.95,3.184579018,21.97058824,-19.43529412
8345,LETHBRIDGE,NL,-53.9017,48.35,15,4715.86,5.098330059,22.45,-17.5375
8346,LOCKLEVEN,NL,-58.8667,48.1667,46,4912.05,4.431708021,20.65454545,-16.70909091
8353,MIDDLE ARM,NL,-56.0833,49.6833,48,5180.104762,4.139192565,23.93333333,-18.1875
8357,MUSGRAVE HARBOUR,NL,-53.9833,49.45,3,5045.131818,4.519804867,23.292,-16.536
8360,NORTH HARBOUR,NL,-53.6667,47.1333,11,4600.7,5.545143824,19.57857143,-13.76428571
8366,PLUM POINT,NL,-56.8833,51.0667,6,5626.935714,2.714331977,19.95,-22.26428571
8367,POINT LEAMINGTON,NL,-55.4,49.3333,8,5001.445455,4.805537815,23.7875,-18.89166667
8370,POOLS COVE FORTUNE BAY,NL,-55.5833,47.7,150,5129.826667,4.191141371,19.38888889,-17.77777778
